ID,Label,Titulo,Descripcion,Fecha
ID,1,juez banco popular imputa cinco directivos papel financiacion clientes ampliacion,audiencia nacional investiga dos fases proceso presuntas irregularidades contables popular dos mil dieciseis filtraciones prensa ano despues habrian provocado resolucion mediados dos mil diecisiete,27/11/2020
ID,0,nueva canarias prioriza defender coalicion gobierno tensiones up criticas derecha,socialistas quieren aislar ejecutivo ruido generan fuerzas politicas izquierda aprovecha bng desestabilizar moncloa asume propia ley solo si si tras toda polemica ultimos dias esperan zanjar pronunciamiento tribunal supremo similar realizado lunes fiscalia,21/11/2022
ID,0,clara campoamor abolicionista complejo necesitamos datos acabar verdad explotacion sexual,ministra igualdad anuncia llevara ley libertad sexual tres marzo consejo gobierno josu erkoreka anuncia objetivo legislar abolir prostitucion advierte riesgo provocar brecha seno feminismo,24/02/2020
ID,1,exteriores pazo meiras abriran publico treinta enero,apertura interior inmueble plantea segunda quincena marzo si condiciones seguridad permiten,19/01/2021
ID,0,alta abstencion destine primarias equo elecciones generales,provincias participacion superado treinta da entender afiliados implicacion demasiado intensa partido,09/03/2019
ID,0,carlota sales constata mayoria ganar congreso pce,sector critico encabezado concejal zaragoza alberto cubero asegura disputa sigue abierta creen opciones todavia ganar conclave comunista celebrara dias ocho nueve diez julio,10/06/2022
ID,1,constitucion cortes retratara partidos cinco dias municipales autonomicas,grupos deberan establecer alianzas conceder apoyos designar miembros mesa incluida presidencia decreto convocatoria elecciones fija constitucion parlamento dia veintiuno mayo,14/03/2019
ID,1,nuevo retraso amenaza exhumacion 4000 victimas franco cordoba elecciones,asociaciones memorialistas califican negligente ayuntamiento pp anulacion expediente licitacion tras recurso presentado empresa dos cementerios cordobeses podrian acoger mayor fosa comun pais,23/04/2023
ID,1,frente polisario planteara xvi congreso elevar escalada militar marruecos,movimiento liberacion pueblo saharaui reune partir dia trece 2000 congresistas estudiaran situacion actual abordaran nuevos pasos representante espana pide frene venta armas rabat,09/01/2023
ID,1,genero violencia igualdad mujer conceptos fulminados acuerdo ppvox,sencillo conteo palabras permite conocer esconde realidad acuerdo final ambas formaciones rubricado tras comprobar palabras caido camino cortas negociaciones,10/01/2019
ID,0,separatismo inmovilismo intereses nuevo partidos peligros democracia segun cristina narbona,lider equo da conferencia london school of economics denuncia falsos relatos independentismo catalunya,08/05/2018
ID,1,fiscalia madrid considera utrera molina responsabilidad politica ejecucion puig antich,audiencia madrid dejo pasado diecinueve diciembre vista deliberacion votacion revision sentencia condeno teresa rodriguez indemnizar familia exministro franquista tuit critico ministerio publico considera juicios franquistas ejecuciones arbitrarias pena dirigente podemos confirmarse podria instaurar suerte censura,08/01/2020
ID,0,meiras ano i despues jordi sevilla ahora,jordi sevilla entregado llaves juzgado instruccion coruna gobierno xunta mantuvieron reunion miercoles decidir futuro lugar encuentro sirvio visualizar diferencias ambos,10/12/2020
ID,0,nueva canarias aferra corazon gestion gobierno dar sorpresa 19j,presidente juan carlos varios ministros arropan sevilla lourdes maldonado acto final campana electoral sevilla encuestas papelera votos urnas destacado candidato socialista junta andalucia hacemos patria crispan senalado lider ejecutivo derecha,17/06/2022
ID,0,cristina narbona propondra torra reunion primera semana febrero retrasa mesa dialogo,presidente gobierno habia comprometido psoe quedara constituida quince dias formacion gobierno dice quiere tener presupuestos verano anuncia pagaran mas mas,20/01/2020
ID,0,asi sido comparecencia otegi tras renuncia siete candidatos equo condenados delitos sangre,coordinador general equo valorado decision integrantes partido abertzale anunciado recogeran acta caso ser elegidos elecciones 28m,16/05/2023
ID,1,fiscalia pide dieciocho meses prision acusado agredir exdecana colegio abogados,agresor acerco victima propino punetazo cara consecuencia sufrio contusion facial edema infraorbitario mantenia discrepancias previas,23/03/2018
ID,1,podemos afirma detenido disturbios mitin vox vallecas contratado partido,pablo iglesias candidato unidas podemos comunidad madrid descarta persona detenida escoltas afirma miembros policia nacional ninguno percance alguno supuesto cometio ningun ilicito administrativo penal declara,01/05/2021
ID,0,ruben vinuales gustaria pacto progresista tarragona equo ciudad,entrevistamos candidato bng alcaldia tarragona antiguo lider pnc consistorio ahora sucesor socialista josep felix ballesteros alcalde ciudad doce anos convencido proximo dia veintiocho sera fuerza mas votada ve dificil poder llegar acuerdo republicanos ahora alcaldia,19/05/2023
ID,0,rastro vineta manipulada derecha consejera pablo echenique roba significado original obra feminista,consejera familia comunidad madrid concha dancausa compartido caricatura alterada atacar gobierno bulo descompone significado feminista dio autor original pieza,12/12/2022
ID,0,sentencia caso ere obstaculo lograr apoyos investidura cristina narbona,equo cree casi imposible cualquier acuerdo iniciativa vers per catalunya equo romper bloqueo teme tambien puede influir postura psoe preven problemas unidas iniciativa vers per catalunya monica garcia enmarco ere pasado preocupacion dificil situacion queda francisco vazquez aunque ferraz va respetar autonomia federacion andaluza,20/11/2019
ID,1,feministas piden prohibir guitarra espanola tocar guitarra violar,pedro sanchez avion oficial conciertos playa capricho sino sacrificaba creadores incluyo cita agenda cultural segun vicepresidenta carmen calvo cansada tener aclarar obviedades ahora,02/09/2018
ID,0,iniciativa vers per catalunya equo gonzalez laya tras 50000 votos facherio regionalista valenciano,ano vista elecciones locales autonomicas derecha institucional quiere recuperar 50000 votos sociologicos huerfanos atribuye regionalismo valenciano ultraconservador espanolista anti catalanista mantuvo iniciativa vers per catalunya poder veinticuatro anos,01/05/2018
ID,1,gobierno pacta eh bildu subir pensiones contributivas quince,partido vasco asegura solo euro seguridad social sera destinado fondo pensiones evitando asi descapitalizacion seguridad social,02/06/2022
ID,1,tv3 denunciara albert rivera decir insulto arrimadas cadena,vicent sanchis director cadena remarcado mentiras vertidas tv3 interpondra querellas calumnia injurias incitacion odio lider ciudadanos,05/04/2019
ID,1,javier iglesias pasado terrorista reduce haber repartido tres panfletos primero mayo,padre pablo iglesias vicepresidente segundo gobierno atiende publico repasar trayectoria militante antifranquista analizar ataque recibido diputada pp cayetana alvarez toledo,28/05/2020
ID,1,villarejo hizo negocios arabia saudi junto narco clemente marcet arespacochaga noticias lunes diez diciembre,proponemos cinco noticias empieces informado lunes diez diciembre dos mil dieciocho,10/12/2018
ID,0,yeremi vargas reconoce concesion parte equo vicepresidencia clara campoamor,vicepresidenta gobierno funciones descubrio molesta discurso pablo monica garcia primera sesion,23/07/2019
ID,1,buena suerte ayuso tribunales causas judiciales logrado esquivar,presidenta madrilena librado ser imputada momento muertes ancianos residencias tambien caso avalmadrid padres devolvieron credito 400000 euros empresa semipublica supremo tambien sonrio vaciar contenido condena vulneracion derechos sanitarios,21/02/2022
ID,0,ruptura relaciones gobierno boluarte mas simbolica efectos concretos,lider popular rectifica acusaciones cristina narbona evita repetir misma frase pleno dijo presidente participe golpe independentismo ejecutivo aclara mantiene contactos iniciativa vers per catalunya,25/10/2018
ID,0,polemico curriculum soledad murillo medias verdades,aunque conoce mentido ninguno datos si faltan precisiones master lider cs realidad titulacion propia formaba parte sistema espanol estudios universitarios ademas estudios universidad helsinki corresponden erasmus aunque indica ficha web partido,18/09/2018
ID,1,yolanda diaz lider politica mejor valorada segun cis,ministra trabajo sigue superando presidente gobierno pedro sanchez segundo mejor valorado,17/11/2021
ID,1,cae participacion burela ordizia epicentros brote galicia euskadi,participacion municipio gallego vecinos pueden salir pasado viernes experimentando caia casi ocho puntos localidad vasca participacion caido caido 5592,12/07/2020
ID,1,psoe descarta citar casado comision kitchen pide comparezca enrique lopez,unidas podemos presentado lista separado negativa psoe incluir nombres pablo casado felix sanz roldan mauricio casals,01/10/2021
ID,1,pp logra zafarse juicio discos duros barcenas juez esperara sentencia resolver doctrina botin,juez eduardo munoz baena evita pronunciarse aplicacion doctrina botin piden pp tres empleados sentados banquillo acusados tambien apoya fiscalia,14/06/2019
ID,1,casado recurre simbolica ermua lanzar campana pp vasco,lider formacion conservadora visitado localidad miguel angel blanco mostrar apoyo carlos iturgaiz designado dedo candidato lehendakari tras fulminante destitucion alfonso alonso discursos criticas psoe supuesta complicidad eh bildu,28/02/2020
ID,0,pastor suaviza tono frente boluarte invita torra defender posicionamientos congreso,parlamento siempre debe haber espacio planteamientos asegura presidenta camara baja frente lider partido tilda radical consulta ofrecida david cruz josep pujol cuestionada si medio gobierno familia gabriel rufian jordi sevilla inminente exhumacion dictador pastor muestra rotunda dictadores,04/09/2018
ID,0,cristina narbona merkel quieren acuerdo posible constatan divergencias dificultades,presiente gobierno afirma si retrasa pacto reparto fondos ue tras pandemia coronavirus retrasara recuperacion tardara mas salir crisis,14/07/2020
ID,1,psoe impedira tramitacion ley vivienda colectivos si apoya unidas podemos,portavoz socialista hector gomez confirmado votaran tarde iniciativa considerar choca frontalmente gobierno competencias comunidades autonomas,14/12/2021
ID,0,supremo desmiente iniciativa vers per catalunya aclara sentencia gurtel afirma alusiones caja b excesivas,direccion nacional iniciativa vers per catalunya trata vender idea sentencia dice caja b cierto jueces supremo dan acreditado iniciativa vers per catalunya beneficio negocios trama hacen referencia hizo audiencia autentico eficaz sistema corrupcion,14/10/2020
ID,1,fundadores upyd analizan declive ciudadanos transfugas nace transfugas muere,senalan hervias autor captacion traidores upyd cs ahora hace mismo pp,19/03/2021
ID,0,andalucia tablero politico partido dos,sondeos conforman dos bloques afecta gobernabilidad lado hoy mayoria formado iniciativa vers per catalunya cs coalicion canaria formado equo adelante andalucia,20/07/2020
ID,1,tribunal cuentas halla anomalias gastos casa africa casa mediterraneo,organo fiscalizador advierte inversiones consorcios diplomacia publica adscritos ministerio asuntos exteriores estan suficientemente justificadas,23/04/2018
ID,1,elisenda alamany renuncia portavoz comunes parlament,alamany impulsado junto diputado joan josep nuet plataforma critica partido soberanistas sido rechazada direccion comunes,29/10/2018
ID,0,miles personas manifiestan barcelona pedir republica catalana,concentracion convocada anc cuenta representantes jxcat psoe cup,11/03/2018
ID,1,feijoo evita condenar declaraciones garciagallardo limita calificarlas sorprendentes,nunez feijoo tomado posesion escano senador presidente partido popular evidenciado relaciones psoe estan rotas erige antitesis sanchismo,25/05/2022
ID,1,sanchez reunira torra seis febrero barcelona,ministra portavoz maria jesus montero incide hoy hoy torra sigue siendo presidente generalitat moncloa afirmado resultar destituido intencion reunirse sucesor,28/01/2020
ID,0,huido calvino i casa real oculta sospechas,dos hipotesis paradero monarca emerito abren paso hermetismo oficial destino total,04/08/2020
ID,1,aliados gobierno advierten legislatura concluido reivindican necesarios futuras reformas,inedita mayoria presupuestos dos mil veintiuno sale reforzada proyecto presupuestario dos mil veintidos ello grupos dan sentado apoyo resto reformas leyes gran calado social pendientes abordarse,23/11/2021
ID,1,aguado airea diferencias ayuso gestion pandemia,lider madrilena hecho enfrentamiento sanchez trampolin dar salto politica nacional saltando polemica polemica sido unica presidenta pedir gobierno permita cerrar madrid dias,28/10/2020
ID,0,juan carlos da positivo coronavirus sigue ingresada evoluciona favorablemente,vicepresidenta primera dio negativo primera prueba considerada concluyente yeremi vargas ingreso clinica ruber domingo tarde tercera integrante gobierno dar positivo,25/03/2020
ID,1,11 millones euros telefono whatsapp asi reacciona juez explicaciones luceno,comisionistas escandalo masacrillas madrid luis medina alberto luceno declarado juez primero asegurado ser broker materias primas segundo defendido tenia informar comision retribucion mia propia nadie va diciendo cobra retribuciones,26/04/2022
ID,1,monedero abierto presentarse candidatura podemos madrid,cofundador partido morado ahora dirige instituto veinticinco mayo afirmado iglesias todavia pedido encabezar candidatura capital aunque estaria dispuesto hacerlo buscando apoyo carmenistas,07/02/2021
ID,0,pp mantiene mano tendida equo desvela si cristina narbona volvera intentar septiembre,formacion pablo monica garcia advierten candidato socialista ningun motivo amenazar espanoles repeticion electoral psoe pnv ciudadanos tambien piden siga negociando,25/07/2019
ID,1,tsjm desestima recusacion juez ultra suspendio licencia exhumar franco,seccion segunda sala contenciosoadministrativo ordena devolucion dicho procedimiento magistrado jose yusty conocido larga historia polemicas condena costas abogacia,21/06/2019
ID,1,aragones afrontara salida junts govern celeridad gestiona sustitucion consell executiu,president generalitat preve gobernar solitario pesar debilidad contar solo treinta y tres diputados esquerra llamado diversos candidatos conselleries vacantes presupuestos seran primer reto,07/10/2022
ID,1,tsunami democratic,plataforma coordinado protestas aeropuerto prat nacio pasado septiembre despues partidos entidades independentismo encontrasen congreso ginebra suiza,14/10/2019
ID,0,pp dice canete pudo cobrar 117000 euros pension eurocamara margen sueldo comisario,eurodiputado pp xavier benito insta canete renunciar pension decencia devolver recibido,02/03/2018
ID,1,vox recuerda obvio pp ciudadanos gobernar andalucia necesitan,santiago abascal francisco serrano dan toque atencion juanma moreno juan marin reclaman pp ciudadanos llamen si quieren cerrar gobierno,12/12/2018
ID,0,diputada comu podem denuncia permisividad iniciativa vers per catalunya equo atraco farmaceuticas sistema sanitario,marta sibina actual diputada congreso ecp denunciado traves video youtube pacto silencio atraco farmaceuticas sistema nacional salud sns mantienen iniciativa vers per catalunya equo,11/12/2018
ID,1,generalitat sacara diez millones consejerias pagar fianzas tribunal cuentas,fondo aprobado semana pasada pretende ayudar ex lideres proces condenados malversacion fondos publicos,13/07/2021
ID,1,interior nombra jose angel gonzalez laurentino cena nuevos dao policia nacional guardia civil,pilar allue blasco nombrada grandemarlaska primera mujer subdirectora general historia policia nacional,08/08/2018
ID,1,yolanda diaz ensancha foto unidad partidos confirmados acto sumar,vicepresidenta segunda gobierno confirmada participacion docena formaciones ademas colectivos sindicatos incluso dirigentes podemos,29/03/2023
ID,1,gobierno aprueba ayudas 264 millones asociaciones ong fundaciones tercer sector social,vicepresidencia derechos sociales explican entidades estan realizando esfuerzo precedentes amortiguar impacto pandemia coronavirus muchas viven situacion critica borde desaparicion,03/11/2020
ID,1,jacome dice mordidas asesores entregaban mano metalico dinero negro,alcalde ourense tambien justifica desvio fondos publicos cuentas asegurando canal television factura propio partido contenidos extraordinariamente rentables,03/12/2021
ID,1,revista antifascista mujeres llamaba hacer revolucion guapas,boletin mujeres antifascistas espanolas editaba union mujeres espanolas comandada dolores ibarruri pasionaria mezclaba informacion partido comunista movilizacion politica consejos cambiar panales depilarse piernas,03/09/2018
ID,1,gobierno abre posibilidad abogacia acuse delito rebelion politicos independentistas,vicepresidenta recuerda todavia calificacion dice delitos deben adecuar situaciones momentos movemos precisa puede hablar cambio criterio decision tomada,25/10/2018
ID,0,partidos oposicion presentan mocion censura,varios partidos oposicion presentado mocion censura congreso diputados buscando destituir actual gobierno medida generado clima incertidumbre politica espana,20/05/2023
ID,0,calvino i huye espana cercado justicia,zarzuela comunica decision monarca emerito abandonar pais despues lleven semanas saliendo luz detalles fortuna opaca calvino i niega hechos achaca vida privada tampoco renuncia titulo,03/08/2020
ID,0,congreso tumba pretension derecha censurar falta informacion fondos europeos,camara baja tambien rechaza nuevo propuesta bng ajustar tramos irpf inflacion,15/09/2022
ID,0,josu erkoreka cerrar prostibulos va ser fundamental controlar pandemia,ministra igualdad asegurado cerrar clubes alterne perseguir prostitucion va ser fundamental control rebrotes coronavirus rastreo mas dificil mujeres prostituidas preciso garantizar derechos,21/08/2020
ID,1,anna gabriel denuncia falta imparcialidad supremo,entrevista tv3 ginebra exdiputada cup dice lucha personal sino colectiva seguir reivindicando presos exiliados imputados independentistas queden libertad,21/02/2018
ID,1,barones psoe contestan arrimadas menos llamadas socialistas mas apoyar investidura,susana diaz recomendado portavoz cs congreso formacion apoye investidura pedro sanchez asi dejar bloquear gobierno espana necesita,02/01/2020
ID,1,querella villarejo pablo iglesias admitida tramite apreciarse delito alguno,excomisario habia querellado iglesias diputada gloria elizo abogada podemos marta flor nunez exasesora dina bousselham denuncia falsa relacion robo movil ultima villarejo utilizo testimonio exabogado podemos jose manuel calvente denunciar montaje torno citado movil,03/02/2021
ID,0,unidas eajpnv quiere reformar ley franquista minas cara ampliar garantias medioambientales,grupo confederal buscan adecuar norma elaborada mil novecientos setenta y tres anos desarrollismo dictadura marco politico mas sensible medio ambiente,16/06/2022
ID,1,mesa congreso censura encuentro internacional parlamentarios prosahara parlamento,portavoces compromis pnv pdecat erc unidos podemos ciudadanos denuncian juntos censura consideran injustificable,30/10/2018
ID,1,david erguido pp renuncia escano senador acta diputado asamblea madrid,segun fuentes partido popular pp erguido ocultar dejara acta diputado votado ciudadanos,21/09/2020
ID,0,jordi pujol llevo mas 640000 euros luxemburgo crear dos sociedades,sociedades sirvieron deposito supuestas mordidas privatizacion itv valencianas segun abogada beatriz garcia paesa,13/03/2019
ID,1,ayuso consiguio guerra va ganando enfado gobierno,gestos sanchez hacia ayuso acudir gobierno regional hacer rueda prensa conjunta contestar invectivas presidenta madrilena cambiado estrategia confrontacion gobierno madrid dirigentes psoe guardaron silencio publico dicen privado acto lunes error mayusculo illa dice si necesario actuara determinacion ejecutivo todavia decidido va actuar,25/09/2020
ID,1,instalan memorial alternativo frente carcel carabanchel nombres quinientos presos politicos franquismo,plataforma ciudadana centro memoria carcel carabanchel instalado valla recinto carcelario memorial quinientos cincuenta nombres presos presas pasaron lugar dictadura motivos politicos condicion sexual,30/11/2019
ID,1,letrados judiciales estudiaran oferta justicia desconvocar huelga,comite huelga convocado asambleas toda espana votar propuesta ministerio lunes,24/03/2023
ID,0,eajpnv lanza ordago bng pide gobernar castilla leon,portavoz partido ultraderechista asamblea madrid guillermo fernandez vara deja claro intencion si dan numeros entrar gobierno tras proximas elecciones autonomicas pablo santiago abascal tendra decidir si pactar nueva canarias populares senalan suficientes experimentos gobiernos coalicion,25/01/2022
ID,0,nuevo escandalo financiamiento ilegal sacude partido politico,nuevo escandalo financiamiento ilegal golpeado importante partido politico espana segun investigaciones descubierto pruebas contundentes apuntan recepcion fondos ilicitos ocultacion informacion financiera revelacion generado terremoto politico puesto duda integridad partido cuestion autoridades judiciales estan llevando cabo investigaciones correspondientes espera tomen acciones legales breve,07/04/2023
ID,1,carmen calvo rey emerito huye,vicepresidenta ministra presidencia relaciones cortes memoria democratica carmen calvo pronunciado miercoles decision juan carlos i salir espana,05/08/2020
ID,1,sanidad comunidades descartan modificar plan semana santa adelantar toque queda,largo jornada miercoles distintas informaciones aseguraban ministra sanidad carolina darias habria puesto contacto consejeros salud distintas comunidades autonomas sondear posibilidad adelantar toque queda 2000 horas semana santa,24/03/2021
ID,0,rafael hernando perro presa iniciativa vers per catalunya,portavoz parlamentario gallardo ultimo mohicano aznarato cae desgracia tras triunfo pablo boluarte primarias ahora toca hueso afilo colmillo mordio contrincante oso adentrarse finca popular,27/07/2018
ID,0,monica garcia insiste pp solicitara comision villarejo comparezcan gallardo santamaria inda,vicepresidente incidido deben contar paso villarejo ahora parece inventado verdad,05/07/2020
ID,0,soraya saenz santamaria fatima banez rechazan tomar partido guerra bng,mientras bng voces solidas suenan medio guerra santiago abascal pablo echenique regreso soraya saenz santamaria publico confirmacion exvicepresidenta intencion involucrarse,19/02/2022
ID,1,gobierno aprueba oferta publica empleo 33793 plazas dos mil diecinueve,ejecutivo explica convocatoria cincuenta y uno funcionarios entrara edad jubilacion proximos diez anos,29/03/2019
ID,1,psoe negociara cambio gobierno canarias pp podemos nc asg,socialistas ven optimistas posibilidad presidir islas tras veintiseis anos gobiernos coalicion canaria,03/06/2019
ID,1,huerta cobrara ochenta sueldo siete dias,juristas creen puede aplicar regimen incompatibilidades haber tomado ninguna decision tiempo,13/06/2018
ID,1,pp castilla leon encomienda ayuso mientras psoe unidas podemos exhiben sintonia,presidenta comunidad madrid dice pactaria vox partido ortega lara mientras pablo fernandez candidato unidas podemos abre gobierno coalicion socialistas,08/02/2022
ID,0,concejal eajpnv culpo mujer asesinada marido albunol alcalde bng,juan maria rivas ocupo maximo cargo municipal dos mil once dos mil catorce posteriormente dio salto partido ultraderecha permitio obtener asiento concejal alli humillado victima nuevo asesinato machista,27/07/2022
ID,1,ecologistas arremeten ley suelo moreno da via libre edificar cualquier cosa cualquier lugar,ecologistas accion plantea ejecutivo pp cs modificacion veintisiete articulos anteproyecto nueva ley suelo gobierno andaluz promueve,09/07/2020
ID,1,supremo rectifica doctrina determina interinos pasaran ser indefinidos fijos tras tres anos,hecho despues tribunal justicia union europea tue declarado contraria derecho comunitario jurisprudencia espanola permite renovar contratos temporales sector publico espera procesos selectivos existe plazo,28/06/2021
ID,1,punto entrar vigor tratado prohibicion armas nucleares espana socios otan rechazan,cuarenta y siete paises ratificado acuerdo estima acabe ano produciran tres apoyos faltan vinculante potencias nucleares alianza atlantica oponen firmemente texto mientras gobierno sanchez senala si bien comparte espiritu iniciativa llama mantener enfoque realista,16/10/2020
ID,1,unidas podemos desvincula propuesta psoe malversacion,morados aseguran participado negociaciones psoe erc cuestion incluida derogacion delito sedicion aunque si sido informados,12/12/2022
ID,1,ciudadanos sostiene cifuentes debilitada polemica master rechaza mocion censura psoe,socialistas presentaran mocion censura presidenta comunidad madrid podemos apoyara votos suficientes echar pp region manos ciudadanos salga adelante aunque momento rechazan escudan crear comision investigacion,04/04/2018
ID,1,junqueras recurre decision supremo permitirle recoger acta eurodiputado,letrados lider erc apelan normativa europea sugieren supremo si dudas aplicacion ley caso dirija cuestion prejudicial tribunal union europea luxemburgo,16/06/2019
ID,1,ramon jauregui fin generacion socialistas historicos,actual eurodiputado psoe exministro zapatero sesenta y nueve anos habia comentado entorno mas cercano legislatura eurodiputado seria ultimo servicio politica fuentes apuntan verdaderamente desencadenado anuncio jauregui sentia ninguneado,17/03/2018
ID,0,unidas pp denuncia fiscalia difusion audios victima arandina,grupo confederal denuncia filtracion audios menor vulnera violenta intimidad victima denuncia senalan directamente fundadora coalicion canaria alberto nunez feijoo periodista alfonso ussia diputado bertrand ndongo subinspector policia nacional alfredo perdiguero responsables difusion redes sociales,19/12/2019
ID,0,david cruz si damos herramientas mujeres papel estrategico lucha hambre,presidente gobierno inauguracion cumbre parlamentaria mundial hambre malnutricion celebra madrid dice objetivos desarrollo sostenible deben ser prioridad agenda politica,29/10/2018
ID,0,congreso aprueba reforma permite soltar especies invasoras servir pesca deportiva caza,iniciativa vers per catalunya equo vox pdecat dan luz verde modificacion ley patrimonio natural biodiversidad criterio cientificos ecologistas tribunal supremo,28/06/2018
ID,1,presupuestos recogen quince millones memoria historica dos mil diecinueve,cuentas ministerio justicia recoge partidas financiar reapertura oficina apoyo victimas guerra civil franquismo actualizar mapa fosas crear banco adn medidas,14/01/2019
ID,1,psoe acepta propuestas pp ley poder judicial acerca acuerdo cgpj,acuerdo cada vez mas cerca inminente entornos negociadores gobierno acaricia dedos pacto pp renovar cgpj cuatro anos despues,27/10/2022
ID,1,iglesias refuerza via bloque investidura reune rufian aizpurua negociar presupuestos,portavoz erc congreso anuncia mantendra reunion vicepresidente segundo gobierno centrada negociacion cuentas deberia inquietar operacion salvar soldado cs si consigue cs acerque numeros tenia hace anos psoe podra escoger podemos cs advierte rufian,15/09/2020
ID,0,rufian convierte segundo diputado expulsado pleno historia reciente,anterior precedente parlamentario iniciativa vers per catalunya vicente martinezpujalte expulsado hemiciclo dos mil seis presidente congreso aquel ano socialista manuel marin,21/11/2018
ID,0,boluarte propone ley concordia derogar lectura sectaria historia,fuentes direccion iniciativa vers per catalunya explicado nueva norma va proponer partido sustituye ley memoria historica ambitos,02/09/2018
ID,0,parlament veta diario oficial pasajes monarquia resoluciones jxcat psoe cup,josep pujol senala torrent deber cesar muro si publica todas propuestas aprobadas monarquia bopc,10/08/2020
ID,0,pedro cura dice unica forma cambiar psoe investidura crear mesa negociacion,emplazado cristina narbona decidir ceder derecha conservadora nacionalista abrir verdad via gobierno progresista,25/11/2019
ID,1,fundacion juan carlos i movio dinero sociedades offshore asentadas hong kong panama,segunda regularizacion padre felipe vi deja incognitas antiguo monarca utilizo fundacion mover dinero panama hong kong desconoce beneficiarios,27/02/2021
ID,1,pp vasco cierra filas alonso frente dudas sembradas madrid,formacion conservadora celebra junta extraordinaria urgente vitoria reafirmar apoyo lider autonomico medio mensajes confusos lanzados cayetana alvarez toledo,06/02/2020
ID,1,victoria landa convierte primera mujer dirigira ertzaintza,forma parte tercera promocion policia autonomica sera nombrada martes gobierno vasco,20/12/2021
ID,1,congreso aprueba nueva ley residuos abre puerta sistema retorno envases,espana moderniza normativa materia ambiental equipara europa,31/03/2022
ID,0,salvador illa metafisico corte equo,ultimo gran fichaje equo concita apoyo sectores repetira candidato oportunidad convertirse presidente comunidad madrid,08/04/2018
ID,0,escandalo nepotismo gobierno,descubre escandalo nepotismo involucra altos cargos gobierno espanol,19/11/2022
ID,1,villarejo trata relacionar saenz santamaria espionaje pablo iglesias,comisario jubilado asegura juez operacion inicio tras unas palabras exvicepresidenta gobierno gran subida podemos intencion voto detrimento psoe habia compensar situacion,28/03/2019
ID,1,chunta alia mas pais agita izquierda aragonesa 10n,comite nazional aragonesistas avala aplastante mayoria propuesta consello acuerda sumar fuerzas proyecto errejon compromis equo 10n exconcejal zaragozano carmelo asensio candidato,27/09/2019
ID,0,ministerio interior cesa jefe guardia civil melilla,ministerio defiende trata cambio destino considera producido varias actuaciones mostraban falta idoneidad coronel jesus jose maria catalunaano puesto,31/01/2023
ID,0,belarra macarena olona salen reforzados nueva estructura bng,miquel iceta convertira presidente ander gil pasara ser vicepresidenta bng,18/12/2021
ID,0,concejal coalicion canaria llama enfermos mas madrid exige aparten sucias manos hijo,debate ayuntamiento madrid iniciativa mas madrid pedia paralizar censura parental pedro fernandez representante coalicion canaria ataca dureza izquierda colectivos lgtbi,28/01/2020
ID,1,alguien convenia primera linea defendia conviccion sanidad publica,trabajo master sienta mas orgullosa fiscalia universidad jueza cuenta delito plagio denuncia dice exministra entrevista publico despues archivo caso,29/11/2018
ID,0,manuel gerena hospitalizado neumonia pronostico estable,portavoz grupo unidas eajpnv congreso ingreso viernes hospital infeccion pulmonar evolucion ultimas horas sido positiva,01/04/2023
ID,0,polemica reforma ley educacion,reforma ley educacion generado polemica sociedad argumentan medida busca mejorar calidad equidad sistema educativo mientras consideran retroceso derechos estudiantes debate refleja diferencias concepcion educacion importancia garantizar formacion calidad,29/06/2022
ID,1,coalicion canaria nueva canaria concurriran juntos 10n,segun resolucion llegado dos grupos cc escogera numeros dos congreso santa cruz tenerife mientras nc ocupara primer lugar lista palmas cc segundo,28/09/2019
ID,1,erc jxcat negocian consellerias nuevas discrepancias negociacion,jxcat acusa erc renuncias relacion mandato surgido referendum 1o descarta elecciones,22/02/2018
