ID;Label;Titulo;Descripcion;Fecha;palabrasTit;palabrasDes
ID;1;relacion yolanda diaz podemos historia va mas alla fricciones madrid;sumar contado asistencia participacion militancia podemos varios territorios realizado actos escucha tambien respaldo dirigentes autonomicos partido;09/11/2022;['relacion', 'yolanda', 'diaz', 'podemos', 'historia', 'va', 'mas', 'alla', 'fricciones', 'madrid'];['sumar', 'contado', 'asistencia', 'participacion', 'militancia', 'podemos', 'varios', 'territorios', 'realizado', 'actos', 'escucha', 'tambien', 'respaldo', 'dirigentes', 'autonomicos', 'partido']
ID;1;ayuso pide supremo autorice pase madrid fase medida cautelar;gobierno comunidad madrid manifiesta provocaria dano irreversible si supremo estudiase medidas cautelares pide haga mayor urgencia posible;21/05/2020;['ayuso', 'pide', 'supremo', 'autorice', 'pase', 'madrid', 'fase', 'medida', 'cautelar'];['gobierno', 'comunidad', 'madrid', 'manifiesta', 'provocaria', 'dano', 'irreversible', 'si', 'supremo', 'estudiase', 'medidas', 'cautelares', 'pide', 'haga', 'mayor', 'urgencia', 'posible']
ID;1;pleno barcelona rechaza colocar retrato rey votos bcomu erc jxcat;psc sostiene debe cumplir sentencia juzgado contencioso administrativo tres obliga colocarlo esperar firme;30/09/2019;['pleno', 'barcelona', 'rechaza', 'colocar', 'retrato', 'rey', 'votos', 'bcomu', 'erc', 'jxcat'];['psc', 'sostiene', 'debe', 'cumplir', 'sentencia', 'juzgado', 'contencioso', 'administrativo', 'tres', 'obliga', 'colocarlo', 'esperar', 'firme']
ID;1;albiol ve delito pitar himno pide acciones futuras si hace forma organizada;presidente pp catalan reclama respeto institucional final copa rey celebra sabado expresado esperanza fiesta deportiva encima motivos politicos;21/04/2018;['albiol', 've', 'delito', 'pitar', 'himno', 'pide', 'acciones', 'futuras', 'si', 'hace', 'forma', 'organizada'];['presidente', 'pp', 'catalan', 'reclama', 'respeto', 'institucional', 'final', 'copa', 'rey', 'celebra', 'sabado', 'expresado', 'esperanza', 'fiesta', 'deportiva', 'encima', 'motivos', 'politicos']
ID;1;fiscalia senala alarma acaba forma automatica derecho manifestacion;organismo pide fiscales cuenta evolucion pandemia;21/05/2020;['fiscalia', 'senala', 'alarma', 'acaba', 'forma', 'automatica', 'derecho', 'manifestacion'];['organismo', 'pide', 'fiscales', 'cuenta', 'evolucion', 'pandemia']
ID;0;gabilondo ganaria elecciones izquierda arrebataria comunidad madrid iniciativa vers per catalunya tras veinticuatro anos;suma equo iniciativa vers per catalunya mas madrid obtendria sesenta y seis setenta y cinco escanos mientras mejor resultado iniciativa vers per catalunya equo coalicion canaria superaria sesenta y cinco diputados autonomicos;09/05/2019;['gabilondo', 'ganaria', 'elecciones', 'izquierda', 'arrebataria', 'comunidad', 'madrid', 'iniciativa', 'vers', 'per', 'catalunya', 'tras', 'veinticuatro', 'anos'];['suma', 'equo', 'iniciativa', 'vers', 'per', 'catalunya', 'mas', 'madrid', 'obtendria', 'sesenta y seis', 'setenta y cinco', 'escanos', 'mientras', 'mejor', 'resultado', 'iniciativa', 'vers', 'per', 'catalunya', 'equo', 'coalicion', 'canaria', 'superaria', 'sesenta y cinco', 'diputados', 'autonomicos']
ID;1;tsjc cita conseller buch imputado escolta puigdemont;titular catalan interior investigado delitos prevaricacion malversacion tras haber nombrado asesor sargento mossos presuntamente siguiera ejerciendo guardaespaldas puigdemont tras huida belgica;03/03/2020;['tsjc', 'cita', 'conseller', 'buch', 'imputado', 'escolta', 'puigdemont'];['titular', 'catalan', 'interior', 'investigado', 'delitos', 'prevaricacion', 'malversacion', 'tras', 'haber', 'nombrado', 'asesor', 'sargento', 'mossos', 'presuntamente', 'siguiera', 'ejerciendo', 'guardaespaldas', 'puigdemont', 'tras', 'huida', 'belgica']
ID;1;comercio anima empresas espanolas vender armamento brasil bolsonaro;once trece diciembre celebrara encuentro empresarial espanabrasil dos mil diecinueve cara encuentro icex destaca oportunidades negocio pone relieve presencia militares actual gobierno ultraconservador;15/11/2019;['comercio', 'anima', 'empresas', 'espanolas', 'vender', 'armamento', 'brasil', 'bolsonaro'];['once', 'trece', 'diciembre', 'celebrara', 'encuentro', 'empresarial', 'espanabrasil', 'dos mil diecinueve', 'cara', 'encuentro', 'icex', 'destaca', 'oportunidades', 'negocio', 'pone', 'relieve', 'presencia', 'militares', 'actual', 'gobierno', 'ultraconservador']
ID;1;gobierno quiere facilitar permisos residencia trabajo menores migrantes;ministerio inclusion migraciones seguridad social ultima reforma reglamento extranjeria reduce plazos requisitos economicos jovenes extranjeros tutelados extutelados puedan acceder papeles calcula facilitara inclusion 15000 personas;01/05/2021;['gobierno', 'quiere', 'facilitar', 'permisos', 'residencia', 'trabajo', 'menores', 'migrantes'];['ministerio', 'inclusion', 'migraciones', 'seguridad', 'social', 'ultima', 'reforma', 'reglamento', 'extranjeria', 'reduce', 'plazos', 'requisitos', 'economicos', 'jovenes', 'extranjeros', 'tutelados', 'extutelados', 'puedan', 'acceder', 'papeles', 'calcula', 'facilitara', 'inclusion', '15000', 'personas']
ID;0;frenazo encuestas crisis cgpj diluyen efecto feijoo tambien dentro bng;fuentes populares creen nunez feijoo pinchado burbuja aterrizo genova senalan encuestas clave presion barones pactar cgpj;02/11/2022;['frenazo', 'encuestas', 'crisis', 'cgpj', 'diluyen', 'efecto', 'feijoo', 'tambien', 'dentro', 'bng'];['fuentes', 'populares', 'creen', 'nunez', 'feijoo', 'pinchado', 'burbuja', 'aterrizo', 'genova', 'senalan', 'encuestas', 'clave', 'presion', 'barones', 'pactar', 'cgpj']
ID;0;justicia eeuu obstaculiza concesion asilo inmigrantes familiares perseguidos;jorge fernandez compartio pasado once agosto instagram foto camiseta luce musculado torso pretendia instantanea hablar cambio fisico sufrido tratar dar respuesta criticas recib;05/12/2023;['justicia', 'eeuu', 'obstaculiza', 'concesion', 'asilo', 'inmigrantes', 'familiares', 'perseguidos'];['jorge', 'fernandez', 'compartio', 'pasado', 'once', 'agosto', 'instagram', 'foto', 'camiseta', 'luce', 'musculado', 'torso', 'pretendia', 'instantanea', 'hablar', 'cambio', 'fisico', 'sufrido', 'tratar', 'dar', 'respuesta', 'criticas', 'recib']
ID;0;directo viva jordi sevilla familia podria ser motivo expediente sancionador;contamos minuto minuto toda informacion exhumacion jordi sevilla valle caidos;24/10/2019;['directo', 'viva', 'jordi', 'sevilla', 'familia', 'podria', 'ser', 'motivo', 'expediente', 'sancionador'];['contamos', 'minuto', 'minuto', 'toda', 'informacion', 'exhumacion', 'jordi', 'sevilla', 'valle', 'caidos']
ID;0;sigue directo comparecencia juan carlos congreso caso pegasus;presidente gobierno juan carlos comparece congreso escuchas sistema pegasus;26/05/2022;['sigue', 'directo', 'comparecencia', 'juan', 'carlos', 'congreso', 'caso', 'pegasus'];['presidente', 'gobierno', 'juan', 'carlos', 'comparece', 'congreso', 'escuchas', 'sistema', 'pegasus']
ID;1;nuevo fracaso eurogrupo encontrar respuestas comunes crisis tras dieciseis horas negociacion;diferencias posiciones paises uso fondo rescate europeo remota posibilidad creacion coronabonos italia holanda representantes extremos opuestos momento insalvables volveran verse jueves desatascar situacion;08/04/2020;['nuevo', 'fracaso', 'eurogrupo', 'encontrar', 'respuestas', 'comunes', 'crisis', 'tras', 'dieciseis', 'horas', 'negociacion'];['diferencias', 'posiciones', 'paises', 'uso', 'fondo', 'rescate', 'europeo', 'remota', 'posibilidad', 'creacion', 'coronabonos', 'italia', 'holanda', 'representantes', 'extremos', 'opuestos', 'momento', 'insalvables', 'volveran', 'verse', 'jueves', 'desatascar', 'situacion']
ID;0;maxim huerta votara carmena ayuntamiento errejon comunidad madrid equo veintiocho abril;exministro cultura regreso plato ana rosa hablar nuevo libro conversacion derivo detalles voto cara proximas elecciones;10/04/2019;['maxim', 'huerta', 'votara', 'carmena', 'ayuntamiento', 'errejon', 'comunidad', 'madrid', 'equo', 'veintiocho', 'abril'];['exministro', 'cultura', 'regreso', 'plato', 'ana', 'rosa', 'hablar', 'nuevo', 'libro', 'conversacion', 'derivo', 'detalles', 'voto', 'cara', 'proximas', 'elecciones']
ID;1;anticorrupcion solicita imputacion defensor pueblo catalan viajar gratis final champions;rafael ribo acudio evento junto personalidades politicas catalanas invitadas empresario jordi soler;24/01/2020;['anticorrupcion', 'solicita', 'imputacion', 'defensor', 'pueblo', 'catalan', 'viajar', 'gratis', 'final', 'champions'];['rafael', 'ribo', 'acudio', 'evento', 'junto', 'personalidades', 'politicas', 'catalanas', 'invitadas', 'empresario', 'jordi', 'soler']
ID;0;presidenta coalicion canaria sevilla dimite alegando estructura paralela margen afiliados;dimision maria jose pinero produce mes despues diputada almeria luz belinda rodriguez abandonase grupo parlamento andaluz denunciando acoso laboral situarse diputada adscrita;26/02/2020;['presidenta', 'coalicion', 'canaria', 'sevilla', 'dimite', 'alegando', 'estructura', 'paralela', 'margen', 'afiliados'];['dimision', 'maria', 'jose', 'pinero', 'produce', 'mes', 'despues', 'diputada', 'almeria', 'luz', 'belinda', 'rodriguez', 'abandonase', 'grupo', 'parlamento', 'andaluz', 'denunciando', 'acoso', 'laboral', 'situarse', 'diputada', 'adscrita']
ID;1;nucleo vocales conservadores afianza oposicion gobierno cgpj;ley solo si si reforma sedicion renovacion cgpj forman parte argumentario reducido grupo consejeros conservadores tratar desgastar ejecutivo altavoz pp;04/03/2023;['nucleo', 'vocales', 'conservadores', 'afianza', 'oposicion', 'gobierno', 'cgpj'];['ley', 'solo', 'si', 'si', 'reforma', 'sedicion', 'renovacion', 'cgpj', 'forman', 'parte', 'argumentario', 'reducido', 'grupo', 'consejeros', 'conservadores', 'tratar', 'desgastar', 'ejecutivo', 'altavoz', 'pp']
ID;0;coalicion canaria presenta descabellada querella twitter bloqueo cuenta;partido ultraderechista alega posible delito injurias parte compania asi lesiones derechos fundamentales;07/02/2020;['coalicion', 'canaria', 'presenta', 'descabellada', 'querella', 'twitter', 'bloqueo', 'cuenta'];['partido', 'ultraderechista', 'alega', 'posible', 'delito', 'injurias', 'parte', 'compania', 'asi', 'lesiones', 'derechos', 'fundamentales']
ID;0;equo reitera negativa abstencion investidura cristina narbona tras infame pacto navarra;creo dejado acreditado vez mas socio preferente ademas pp independentistas cs diremos david cruz dicho declaraciones medios comunicacion sede madrilena formacion naranja;22/06/2019;['equo', 'reitera', 'negativa', 'abstencion', 'investidura', 'cristina', 'narbona', 'tras', 'infame', 'pacto', 'navarra'];['creo', 'dejado', 'acreditado', 'vez', 'mas', 'socio', 'preferente', 'ademas', 'pp', 'independentistas', 'cs', 'diremos', 'david', 'cruz', 'dicho', 'declaraciones', 'medios', 'comunicacion', 'sede', 'madrilena', 'formacion', 'naranja']
ID;0;cristina narbona aplauden cuba;grupo turistas catalanes grita presos politicos paso comitiva presidente gobierno calles habana fernandez diaz encara;23/11/2018;['cristina', 'narbona', 'aplauden', 'cuba'];['grupo', 'turistas', 'catalanes', 'grita', 'presos', 'politicos', 'paso', 'comitiva', 'presidente', 'gobierno', 'calles', 'habana', 'fernandez', 'diaz', 'encara']
ID;0;gallardo aferra andalucia taponar sangria votos iniciativa vers per catalunya cs;tras ser barrido catalunya presidente gobierno intensifica agenda comunidad mas escanos aporta congreso aun fuerza mas votada delante equo francisco vazquez iniciativa vers per catalunya busca afianzar electorado region formacion naranja aun disfruta auge alfonso guerra arrimadas;19/01/2018;['gallardo', 'aferra', 'andalucia', 'taponar', 'sangria', 'votos', 'iniciativa', 'vers', 'per', 'catalunya', 'cs'];['tras', 'ser', 'barrido', 'catalunya', 'presidente', 'gobierno', 'intensifica', 'agenda', 'comunidad', 'mas', 'escanos', 'aporta', 'congreso', 'aun', 'fuerza', 'mas', 'votada', 'delante', 'equo', 'francisco', 'vazquez', 'iniciativa', 'vers', 'per', 'catalunya', 'busca', 'afianzar', 'electorado', 'region', 'formacion', 'naranja', 'aun', 'disfruta', 'auge', 'alfonso', 'guerra', 'arrimadas']
ID;1;fundacion franco jacta disfrutar ventajas fiscales caracter docente;institucion ultraderechista presidida ahora exayudante rey juan carlos busca captar nuevos socios gracias exenciones impuestos concede ultimas cuentas disponibles correspondientes dos mil quince grupo declaro casi cien mil euros concepto donaciones;02/04/2018;['fundacion', 'franco', 'jacta', 'disfrutar', 'ventajas', 'fiscales', 'caracter', 'docente'];['institucion', 'ultraderechista', 'presidida', 'ahora', 'exayudante', 'rey', 'juan', 'carlos', 'busca', 'captar', 'nuevos', 'socios', 'gracias', 'exenciones', 'impuestos', 'concede', 'ultimas', 'cuentas', 'disponibles', 'correspondientes', 'dos mil quince', 'grupo', 'declaro', 'casi', 'cien', 'mil', 'euros', 'concepto', 'donaciones']
ID;1;historiadora rosa lluch hija ernest lluch encabeza lista ecp senado;sustituye candidata senado pasadas elecciones noelia bail destacado rosa lluch figura necesaria tiempos requieren soluciones politicas;06/10/2019;['historiadora', 'rosa', 'lluch', 'hija', 'ernest', 'lluch', 'encabeza', 'lista', 'ecp', 'senado'];['sustituye', 'candidata', 'senado', 'pasadas', 'elecciones', 'noelia', 'bail', 'destacado', 'rosa', 'lluch', 'figura', 'necesaria', 'tiempos', 'requieren', 'soluciones', 'politicas']
ID;0;iniciativa vers per catalunya cs fian reconstruccion andalucia tesis coalicion canaria;sacar adelante ley suelo acaban presentar normas reactivacion economica gobierno pau ricoma necesita socio parlamentario;25/05/2020;['iniciativa', 'vers', 'per', 'catalunya', 'cs', 'fian', 'reconstruccion', 'andalucia', 'tesis', 'coalicion', 'canaria'];['sacar', 'adelante', 'ley', 'suelo', 'acaban', 'presentar', 'normas', 'reactivacion', 'economica', 'gobierno', 'pau', 'ricoma', 'necesita', 'socio', 'parlamentario']
ID;1;tres sindicatos convocan movilizaciones andalucia conseguir atencion primaria adecuada;ugt ccoo csif centros salud presentan hoy sobrecarga gran presion asistencial marco profunda escasez personal deficiente gestion parte administracion profesionales desbordados ciudadania casos abandonada suerte;10/10/2020;['tres', 'sindicatos', 'convocan', 'movilizaciones', 'andalucia', 'conseguir', 'atencion', 'primaria', 'adecuada'];['ugt', 'ccoo', 'csif', 'centros', 'salud', 'presentan', 'hoy', 'sobrecarga', 'gran', 'presion', 'asistencial', 'marco', 'profunda', 'escasez', 'personal', 'deficiente', 'gestion', 'parte', 'administracion', 'profesionales', 'desbordados', 'ciudadania', 'casos', 'abandonada', 'suerte']
ID;0;nueva canarias bng eajpnv rechazan congreso investigue dinero publico gasta familia real;unico apoyo unidas eajpnv mesa camara siguiendo criterio letrados frena nueva peticion socios gobierno;14/09/2021;['nueva', 'canarias', 'bng', 'eajpnv', 'rechazan', 'congreso', 'investigue', 'dinero', 'publico', 'gasta', 'familia', 'real'];['unico', 'apoyo', 'unidas', 'eajpnv', 'mesa', 'camara', 'siguiendo', 'criterio', 'letrados', 'frena', 'nueva', 'peticion', 'socios', 'gobierno']
ID;1;podemos convence propuesta psoe apenas avances;carmen calvo pablo echenique mantenido reunion tratar llegar acuerdo unidas podemos llaman levantar expectativas mientras psoe confian desbloquear situacion insisten oferta generosa;24/07/2019;['podemos', 'convence', 'propuesta', 'psoe', 'apenas', 'avances'];['carmen', 'calvo', 'pablo', 'echenique', 'mantenido', 'reunion', 'tratar', 'llegar', 'acuerdo', 'unidas', 'podemos', 'llaman', 'levantar', 'expectativas', 'mientras', 'psoe', 'confian', 'desbloquear', 'situacion', 'insisten', 'oferta', 'generosa']
ID;0;fiscalia ve delito tesis cristina narbona;teniente fiscal tribunal supremo luis navajas solicita sala segunda archivo querella coalicion canaria presidente gobierno delitos falsedad documental prevaricacion administrativa trafico influencias;25/10/2018;['fiscalia', 've', 'delito', 'tesis', 'cristina', 'narbona'];['teniente', 'fiscal', 'tribunal', 'supremo', 'luis', 'navajas', 'solicita', 'sala', 'segunda', 'archivo', 'querella', 'coalicion', 'canaria', 'presidente', 'gobierno', 'delitos', 'falsedad', 'documental', 'prevaricacion', 'administrativa', 'trafico', 'influencias']
ID;0;fiasco puerto mil millones carlos arenas alfonso guerra construyeron coruna;mayor infraestructura portuaria construida espana ultimas decadas ordenada gobierno bng responder levantamiento social tras catastrofe prestige arrastra deuda trescientos millones apenas registra trafico negocio permita pensar saldarla;11/07/2021;['fiasco', 'puerto', 'mil', 'millones', 'carlos', 'arenas', 'alfonso', 'guerra', 'construyeron', 'coruna'];['mayor', 'infraestructura', 'portuaria', 'construida', 'espana', 'ultimas', 'decadas', 'ordenada', 'gobierno', 'bng', 'responder', 'levantamiento', 'social', 'tras', 'catastrofe', 'prestige', 'arrastra', 'deuda', 'trescientos', 'millones', 'apenas', 'registra', 'trafico', 'negocio', 'permita', 'pensar', 'saldarla']
ID;0;equo insta juanma moreno anular ducado jordi sevilla;socialista andres perello presenta escrito ministerio justicia considera medida necesaria higienizar democracia siglo xxi dado promociona apellido asociado dictadura franquista;06/04/2018;['equo', 'insta', 'juanma', 'moreno', 'anular', 'ducado', 'jordi', 'sevilla'];['socialista', 'andres', 'perello', 'presenta', 'escrito', 'ministerio', 'justicia', 'considera', 'medida', 'necesaria', 'higienizar', 'democracia', 'siglo', 'xxi', 'dado', 'promociona', 'apellido', 'asociado', 'dictadura', 'franquista']
ID;1;yolanda diaz convoca lideres ccoo ugt tratar desbloquear subida smi;vicepresidenta segunda gobierno ministra trabajo reune mismo martes unai sordo pepe alvarez tras terminar reunion equipos celebrada manana acuerdo;31/01/2023;['yolanda', 'diaz', 'convoca', 'lideres', 'ccoo', 'ugt', 'tratar', 'desbloquear', 'subida', 'smi'];['vicepresidenta', 'segunda', 'gobierno', 'ministra', 'trabajo', 'reune', 'mismo', 'martes', 'unai', 'sordo', 'pepe', 'alvarez', 'tras', 'terminar', 'reunion', 'equipos', 'celebrada', 'manana', 'acuerdo']
ID;0;psn geroa bai pp ie cierran acuerdo gobierno navarra;gobierno coalicion tendra trece consejerias ocho recaeran psn cuatro geroa bai pp izquierdaezkerra decidido quedarse cuatros fuerzas suman veintitres escanos cincuenta necesitan abstencion izquierda unida;26/07/2019;['psn', 'geroa', 'bai', 'pp', 'ie', 'cierran', 'acuerdo', 'gobierno', 'navarra'];['gobierno', 'coalicion', 'tendra', 'trece', 'consejerias', 'ocho', 'recaeran', 'psn', 'cuatro', 'geroa', 'bai', 'pp', 'izquierdaezkerra', 'decidido', 'quedarse', 'cuatros', 'fuerzas', 'suman', 'veintitres', 'escanos', 'cincuenta', 'necesitan', 'abstencion', 'izquierda', 'unida']
ID;1;permisos laborales votar elecciones 28m;estatuto trabajadores contempla posibilidad recomienda avisar anterioridad lugar trabajo;23/05/2023;['permisos', 'laborales', 'votar', 'elecciones', '28m'];['estatuto', 'trabajadores', 'contempla', 'posibilidad', 'recomienda', 'avisar', 'anterioridad', 'lugar', 'trabajo']
ID;1;investigan varios funcionarios prisiones consultas injustificadas fichas politicos catalanes presos;servicio inspeccion servicios penitenciarios toma declaracion dos personas encarga diez informes conocer circunstancias consultas informaticas injustificadas;24/08/2018;['investigan', 'varios', 'funcionarios', 'prisiones', 'consultas', 'injustificadas', 'fichas', 'politicos', 'catalanes', 'presos'];['servicio', 'inspeccion', 'servicios', 'penitenciarios', 'toma', 'declaracion', 'dos', 'personas', 'encarga', 'diez', 'informes', 'conocer', 'circunstancias', 'consultas', 'informaticas', 'injustificadas']
ID;1;comerse mocos bueno salud siempre verdes;segun informe confidencial tribunal cuentas acceso exclusiva mediterraneo digital baso ministerio sanidad modificar polemica ley extranjeria solo rumanos ecuatorianos marroquies come;14/11/2022;['comerse', 'mocos', 'bueno', 'salud', 'siempre', 'verdes'];['segun', 'informe', 'confidencial', 'tribunal', 'cuentas', 'acceso', 'exclusiva', 'mediterraneo', 'digital', 'baso', 'ministerio', 'sanidad', 'modificar', 'polemica', 'ley', 'extranjeria', 'solo', 'rumanos', 'ecuatorianos', 'marroquies', 'come']
ID;1;ley eutanasia permitira ayuda morir pueda ser tambien domicilio;enmiendas psoe unidas podemos plantean tambien acredite tiempo residencia espana superior doce meses poder recibir ayuda comision justicia comienza martes analisis enmiendas;23/11/2020;['ley', 'eutanasia', 'permitira', 'ayuda', 'morir', 'pueda', 'ser', 'tambien', 'domicilio'];['enmiendas', 'psoe', 'unidas', 'podemos', 'plantean', 'tambien', 'acredite', 'tiempo', 'residencia', 'espana', 'superior', 'doce', 'meses', 'poder', 'recibir', 'ayuda', 'comision', 'justicia', 'comienza', 'martes', 'analisis', 'enmiendas']
ID;1;asi sido comparecencia sanchez senado;presidente gobierno comparece martes senado medidas plan energetico;06/09/2022;['asi', 'sido', 'comparecencia', 'sanchez', 'senado'];['presidente', 'gobierno', 'comparece', 'martes', 'senado', 'medidas', 'plan', 'energetico']
ID;1;audiencia nacional juzga tuitero presuntas injurias corona;fiscalia vuelve impulsar causa ilicito pese criterio tribunal europeo derechos humanos contempla delito insultos rey sino libertad expresion espana condenada sentencia dos activistas quemaron foto juan carlos i;28/02/2022;['audiencia', 'nacional', 'juzga', 'tuitero', 'presuntas', 'injurias', 'corona'];['fiscalia', 'vuelve', 'impulsar', 'causa', 'ilicito', 'pese', 'criterio', 'tribunal', 'europeo', 'derechos', 'humanos', 'contempla', 'delito', 'insultos', 'rey', 'sino', 'libertad', 'expresion', 'espana', 'condenada', 'sentencia', 'dos', 'activistas', 'quemaron', 'foto', 'juan', 'carlos', 'i']
ID;0;junta electoral acepta renuncia candidata eajpnv parla detenida narcotrafico;nombre edil presentaba numero tres eajpnv localidad madrilena parla seguira figurando papeletas;17/05/2023;['junta', 'electoral', 'acepta', 'renuncia', 'candidata', 'eajpnv', 'parla', 'detenida', 'narcotrafico'];['nombre', 'edil', 'presentaba', 'numero', 'tres', 'eajpnv', 'localidad', 'madrilena', 'parla', 'seguira', 'figurando', 'papeletas']
ID;0;cs excusa informe desfavorable cuentas cuestion formal;formacion preside soledad murillo achaca criticas informe tribunal cuentas miedo iniciativa vers per catalunya;02/01/2018;['cs', 'excusa', 'informe', 'desfavorable', 'cuentas', 'cuestion', 'formal'];['formacion', 'preside', 'soledad', 'murillo', 'achaca', 'criticas', 'informe', 'tribunal', 'cuentas', 'miedo', 'iniciativa', 'vers', 'per', 'catalunya']
ID;1;hacienda exculpo capo balear cursach fraude fiscal desestimar alud pruebas policiales investigarlas;informe interno agencia tributaria baleares publico acceso centro desacreditar atestado policial defraudacion grupo cursach haber examinado pruebas peritaje independiente acaba verificar fraude fiscal supero quiza duplico cincuenta y uno millones euros detectados grupo blanqueo;11/02/2021;['hacienda', 'exculpo', 'capo', 'balear', 'cursach', 'fraude', 'fiscal', 'desestimar', 'alud', 'pruebas', 'policiales', 'investigarlas'];['informe', 'interno', 'agencia', 'tributaria', 'baleares', 'publico', 'acceso', 'centro', 'desacreditar', 'atestado', 'policial', 'defraudacion', 'grupo', 'cursach', 'haber', 'examinado', 'pruebas', 'peritaje', 'independiente', 'acaba', 'verificar', 'fraude', 'fiscal', 'supero', 'quiza', 'duplico', 'cincuenta y uno', 'millones', 'euros', 'detectados', 'grupo', 'blanqueo']
ID;0;gurtel estalla candidato iniciativa vers per catalunya andaluzas cuatro dias elecciones;exalcalde boadilla dice juez aviso moreno bonilla dos mil cinco diana riba presionaba adjudicar contratos albondiguilla afirma tambien gallardo dijo aquel entonces hiciese caso luis relacion extesorero partido;28/11/2018;['gurtel', 'estalla', 'candidato', 'iniciativa', 'vers', 'per', 'catalunya', 'andaluzas', 'cuatro', 'dias', 'elecciones'];['exalcalde', 'boadilla', 'dice', 'juez', 'aviso', 'moreno', 'bonilla', 'dos mil cinco', 'diana', 'riba', 'presionaba', 'adjudicar', 'contratos', 'albondiguilla', 'afirma', 'tambien', 'gallardo', 'dijo', 'aquel', 'entonces', 'hiciese', 'caso', 'luis', 'relacion', 'extesorero', 'partido']
ID;1;puntos claves nueva ley hipotecaria entrara vigor marzo;comision economia congreso votara martes enmiendas norma pueda pasar pleno finales diciembre;09/12/2018;['puntos', 'claves', 'nueva', 'ley', 'hipotecaria', 'entrara', 'vigor', 'marzo'];['comision', 'economia', 'congreso', 'votara', 'martes', 'enmiendas', 'norma', 'pueda', 'pasar', 'pleno', 'finales', 'diciembre']
ID;1;juicio violacion asesinato laura luelmo sera puerta cerrada;abogado acusacion particular solicito garantizar derecho intimidad privacidad victima familia asociacion prensa huelva lamentado apagon informativo pedido transparencia;15/11/2021;['juicio', 'violacion', 'asesinato', 'laura', 'luelmo', 'sera', 'puerta', 'cerrada'];['abogado', 'acusacion', 'particular', 'solicito', 'garantizar', 'derecho', 'intimidad', 'privacidad', 'victima', 'familia', 'asociacion', 'prensa', 'huelva', 'lamentado', 'apagon', 'informativo', 'pedido', 'transparencia']
ID;0;boluarte quiere iniciativa vers per catalunya medida territorio pone jaque barones;tensa comida tras comite ejecutivo celebrado lunes barones destacaron mejoria electoral debio giro centro partido propusieron evidencia muchas discrepancias linea boluarte;30/05/2019;['boluarte', 'quiere', 'iniciativa', 'vers', 'per', 'catalunya', 'medida', 'territorio', 'pone', 'jaque', 'barones'];['tensa', 'comida', 'tras', 'comite', 'ejecutivo', 'celebrado', 'lunes', 'barones', 'destacaron', 'mejoria', 'electoral', 'debio', 'giro', 'centro', 'partido', 'propusieron', 'evidencia', 'muchas', 'discrepancias', 'linea', 'boluarte']
ID;0;up pide congreso traer calvino i equo iniciativa vers per catalunya coalicion canaria frenan creacion registro patrimonial casa real;diputado unidas iniciativa vers per catalunya francisco correa pedido congreso traiga rey emerito dar explicaciones si hace justicia ley ciudadanos mas paisequo quedado rechazada votos equo iniciativa vers per catalunya coalicion canaria;17/11/2020;['up', 'pide', 'congreso', 'traer', 'calvino', 'i', 'equo', 'iniciativa', 'vers', 'per', 'catalunya', 'coalicion', 'canaria', 'frenan', 'creacion', 'registro', 'patrimonial', 'casa', 'real'];['diputado', 'unidas', 'iniciativa', 'vers', 'per', 'catalunya', 'francisco', 'correa', 'pedido', 'congreso', 'traiga', 'rey', 'emerito', 'dar', 'explicaciones', 'si', 'hace', 'justicia', 'ley', 'ciudadanos', 'mas', 'paisequo', 'quedado', 'rechazada', 'votos', 'equo', 'iniciativa', 'vers', 'per', 'catalunya', 'coalicion', 'canaria']
ID;1;gobierno psoe creen mensajes radicalizacion vox seguidores ejecutan;ministra portavoz tambien denuncia incitaciones odio producen formaciones politicas tras conocerse autor carta amenazante reyes maroto emparentado diputado vox;27/04/2021;['gobierno', 'psoe', 'creen', 'mensajes', 'radicalizacion', 'vox', 'seguidores', 'ejecutan'];['ministra', 'portavoz', 'tambien', 'denuncia', 'incitaciones', 'odio', 'producen', 'formaciones', 'politicas', 'tras', 'conocerse', 'autor', 'carta', 'amenazante', 'reyes', 'maroto', 'emparentado', 'diputado', 'vox']
ID;1;gobierno ve inconstitucional plan exterior generalitat da primer paso recurrirlo;gabinete pedro sanchez presentara requerimiento incompetencia reclamando govern modifique derogue retire iniciativa;23/08/2019;['gobierno', 've', 'inconstitucional', 'plan', 'exterior', 'generalitat', 'da', 'primer', 'paso', 'recurrirlo'];['gabinete', 'pedro', 'sanchez', 'presentara', 'requerimiento', 'incompetencia', 'reclamando', 'govern', 'modifique', 'derogue', 'retire', 'iniciativa']
ID;1;fiscalia pide cinco anos carcel sedicion fugados avion aterrizo emergencia palma;total ciento diez anos prision veintidos veinticuatro procesados participaron operacion simular emergencia medica vuelo casablancaestambul aterrizar aeropuerto balear entrar irregularmente espana;14/12/2022;['fiscalia', 'pide', 'cinco', 'anos', 'carcel', 'sedicion', 'fugados', 'avion', 'aterrizo', 'emergencia', 'palma'];['total', 'ciento diez', 'anos', 'prision', 'veintidos', 'veinticuatro', 'procesados', 'participaron', 'operacion', 'simular', 'emergencia', 'medica', 'vuelo', 'casablancaestambul', 'aterrizar', 'aeropuerto', 'balear', 'entrar', 'irregularmente', 'espana']
